id;name;postal_code;commune;numero;voie;lieu_dit;code_insee;siret;activite;contact_url;site_internet;longitude;latitude;transport_station_presence;transport_bureau_de_vote_accessibilite;stationnement_presence;stationnement_pmr;stationnement_ext_presence;stationnement_ext_pmr;cheminement_ext_presence;cheminement_ext_terrain_stable;cheminement_ext_plain_pied;cheminement_ext_ascenseur;cheminement_ext_ascenseur_pmr;cheminement_ext_nombre_marches;cheminement_ext_reperage_marches;cheminement_ext_sens_marches;cheminement_ext_main_courante;cheminement_ext_rampe;cheminement_ext_pente_presence;cheminement_ext_pente_degre_difficulte;cheminement_ext_pente_longueur;cheminement_ext_devers;cheminement_ext_bande_guidage;cheminement_ext_retrecissement;entree_reperage;entree_vitree;entree_vitree_vitrophanie;entree_plain_pied;entree_ascenseur;entree_ascenseur_pmr;entree_marches;entree_marches_reperage;entree_marches_main_courante;entree_marches_rampe;entree_marches_sens;entree_dispositif_appel;entree_dispositif_appel_type;entree_balise_sonore;entree_aide_humaine;entree_largeur_mini;entree_pmr;entree_porte_presence;entree_porte_manoeuvre;entree_porte_type;accueil_visibilite;accueil_personnels;accueil_audiodescription_presence;accueil_audiodescription;accueil_equipements_malentendants_presence;accueil_equipements_malentendants;accueil_cheminement_plain_pied;accueil_cheminement_ascenseur;accueil_cheminement_ascenseur_pmr;accueil_cheminement_nombre_marches;accueil_cheminement_reperage_marches;accueil_cheminement_main_courante;accueil_cheminement_rampe;accueil_cheminement_sens_marches;accueil_ascenseur_etage;accueil_ascenseur_etage_pmr;accueil_classes_accessibilite;accueil_espaces_ouverts;accueil_chambre_nombre_accessibles;accueil_chambre_douche_plain_pied;accueil_chambre_douche_siege;accueil_chambre_douche_barre_appui;accueil_chambre_sanitaires_barre_appui;accueil_chambre_sanitaires_espace_usage;accueil_chambre_numero_visible;accueil_chambre_equipement_alerte;accueil_chambre_accompagnement;accueil_retrecissement;accueil_isoloir_accessibilite;accueil_urne_accessibilite;sanitaires_presence;sanitaires_adaptes;labels;labels_familles_handicap;registre_url;conformite;rnb_id
e278bc67-ea1b-4056-b46d-7cfd1889f69c;Ahsm;63400;Chamalières;12;rue de l'Hermitage;;63075;;Hôpital;;https://www.ahsm.fr/contact/;3.053042;45.770709;;;True;True;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;;;;;;;CZKC8M4MDXGQ
85a3fbdb-967b-48d1-8f91-37d3e122dcd0;Ahss;72240;Conlie;3;Rue de Cures;;72089;;Hôpital;;;-0.015444;48.120857;;;;;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;;;;;;;XCH8BZHMBHQK
4de6b381-b955-4cc7-bab6-cfe416e7de84;Ahssea;70300;Froideconche;17;Rue aux Biches;;70258;;Hôpital;;;6.425733;47.815981;;;;;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;
2e01ae6c-591f-44a3-8d5d-dd4766b80213;Aide aux Insuffisants Renaux (Association);12300;Decazeville;13;Avenue Cabrol;;12089;;Hôpital;;;2.252602;44.559498;;;True;True;;;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;;;;;;;H17D6X9F4GDK
1b70ffa2-e16e-4b1f-8e2b-2729c9383b76;Airthemis;13770;Venelles;;Rue des Piboules;;13113;;Laboratoire d'analyse médicale;;http://airthemis.com/;5.478584;43.59191;;;;;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;
ed6886e9-4915-4bd9-81c3-5f3c2a0738e2;A.Laboratoire Vesco Prothèse Dentaire;11300;Limoux;31;Rue de la Bladerie;;11206;;Laboratoire d'analyse médicale;;;2.217014;43.055107;;;;;True;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;;;;;;;1QB8VYPFYRKX
f4a1056d-0f54-48d3-90dd-7a77832d2c12;AlcHA;49120;Chemillé-en-Anjou;;Rue de la Bèguerie (Chemillé);;49092;;Hôpital;;;-0.70645;47.209721;;;True;True;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;;;;;;;
ffdda6f3-5fbe-4a54-a1e8-6ef679306bf7;Alerte Diagnostic;56270;Ploemeur;22;Allée des Iris;;56162;;Laboratoire d'analyse médicale;;;-3.493947;47.735779;;;;;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;MTV846PEDAT2
2615ccc2-fef0-42ed-9e45-5d4fa2d5ab34;Alexandra ELTCHANINOFF Cabinet en Neuro-Training;34090;Montpellier;;Avenue de Castelnau;;34172;;Établissement de santé;;;3.884239;43.622468;;;False;;True;True;;;;;;;;;;;;;;;;;;;;False;;;1.0;;;aucune;descendant;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;
8bb6b38d-9ad0-4124-aff9-4504c8cdfc5e;Alexandra Michel Noblecourt, Conseillère en lactation, Allaitement Saint-Maur-des-Fossés 94, IBCLC;94100;Saint-Maur-des-Fossés;22;Rue Baratte Cholet;;94068;;Centre médical;;;2.485743;48.796355;;;False;;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;
a41139b4-49c9-4f23-83a7-1039e077060a;Alexandra MONTALESCOT;83340;Le Cannet-des-Maures;46;Rue Ambroise Paré;;83031;;Maison de santé ou centre de santé;;;6.337611677486891;43.39365223016192;;;True;True;;;True;True;True;;;;;;;;;;;;;False;;;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;
21de1381-c22a-4b3a-8e87-c9f30f28412e;Alexandre BAUIN - Sophrologue Praticien;59118;Wambrechies;157;Rue du Pont Levis;;59636;;Établissement de santé;;;3.05577;50.68906;;;True;True;;;True;True;True;;;;;;;;;;;;;False;;;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;NGF95S5HPZA3
d1dcf446-e17f-4060-a282-c6482cf20eb4;Alexandre Van Cleemput - Thérapeute médecine chinoise, spécialisé dans les problématiques musculaires et d'asthénie.;44300;Nantes;49;Rue de la Gourmette;;44109;;Maison de santé ou centre de santé;;;-1.573055;47.232978;;;False;;True;False;;;;;;;;;;;;;;;;;;;;False;;;7.0;;;;montant;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;False;;;;;5Y829VHMF9D9
803b32d7-4481-48da-9602-c8c57103ad6b;Al Hawari Suhaib;2100;Saint-Quentin;7;Rue Michel de l’Hospital;;2691;;Hôpital;;;3.265996;49.859678;;;;;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;H4M8M7JJVXBN
eb668a93-a6d3-4382-9b6f-7d671352e33a;ALIBIO;54710;Fléville-devant-Nancy;125;Rue du Champ Moyen;;54197;;Laboratoire d'analyse médicale;;https://www.alibio.fr/;6.20581;48.617019;;;True;True;True;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;;;;;;;D1RYJPDWY7ZR
fc90d5a3-93a9-4720-89c1-bf23c6faf74f;Alice Piat thérapie de couple;34200;Sète;17;Avenue Victor Hugo;;34301;;Maison de santé ou centre de santé;;;3.697972;43.408375;;;False;;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;;;;;;;
118e912b-af6e-4e8d-b86b-988f73ec5c28;All Aesthetics;6400;Cannes;6;Rue d'Alger;;6029;;Centre médical;;;7.026922;43.552578;;;True;False;True;True;True;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;
9ed9f57a-8c58-4577-b4fb-4f03feaec20e;Allergologue;56100;Lorient;40;Cours Louis de Chazelles;;56121;;Établissement de santé;;;-3.361913;47.7535;True;;;;True;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;;;;;;;1TZGWTB4CF7J
97a1d4e3-5d11-4f9c-b7be-23ce73c5d596;Alliance Anabio Betton - Laboratoire Noysette;35830;Betton;8;Avenue Mozart;;35024;;Laboratoire d'analyse médicale;;https://www.allianceanabio.fr/;-1.638292;48.181766;;;True;True;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;H9XET5D4CQ5D
08e10a91-8b42-430d-9051-59fc3f5137d3;Alliance Bio;55100;Verdun;;Rond Point des Etats Unis;;55545;;Laboratoire d'analyse médicale;;;5.381675;49.165082;;;True;True;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;
9f6d13ab-466e-4d85-8753-9cbc21aadf23;Alliance-Bio Biologie Médicale;54000;Nancy;;Rue Grandville;;54395;;Laboratoire d'analyse médicale;;;6.179781;48.700491;;;;;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;
1091f933-bda8-44a7-9a64-e1e5f7144b6e;ALL PHYTO;30000;Nîmes;110;Allée Charles Babbage;;30189;;Laboratoire d'analyse médicale;;http://all-phyto.fr/;4.367002;43.818913;;;;;True;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;;;;;;;TN3V26V9ZXMC
000f617e-4598-4f4e-b3e1-2f2e64057444;All Triangles;74940;Annecy;5;Rue du Pré Paillard;;74010;;Laboratoire d'analyse médicale;;http://www.alltriangles.com/;6.164740920066834;45.92916604986474;True;;True;False;True;;True;True;True;;;;;;;;False;;;aucun;False;False;True;False;;True;;;;;;;;False;;False;False;90.0;False;True;battante;manuelle;False;;;;False;;True;;;;;;;;;;;[];;;;;;;;;;False;;;False;;;;;True;
a192e53a-f460-4395-8a7a-be965382fbd4;Alpes-Isère Hospital Center;38700;La Tronche;24;Boulevard de la Chantourne;;38516;;Hôpital;;http://www.ch-alpes-isere.fr/;5.751836;45.197077;;;True;True;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;BYRA9XT4SHEZ
40a76a43-9e3d-4617-841e-c0121be132bf;Alphabio laboratoire B;13127;Vitrolles;;Avenue Rhin Danube;;13117;;Laboratoire d'analyse médicale;;;5.271613;43.424538;;;;;True;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;;;;;;;
1c60826b-0fcc-4f45-be6f-d8f1bab814bd;Alphabio Laboratoire De Biologie Médicale;13014;Marseille;;Chemin de sainte marthe;;13214;;Laboratoire d'analyse médicale;;;5.388076;43.326154;;;True;True;;;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;
61599a65-f450-447f-83c1-03a973cc2172;Alpha Sante;57440;Algrange;62;Rue du Maréchal Foch;;57012;;Hôpital;;;6.05196;49.364249;;;;;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;;;;;;;B3KS3W4F6VAF
a1221015-1def-4a2a-a217-5e97d508a778;Alpigène;69007;Lyon;8;Rue Saint Jean de Dieu;;69387;;Laboratoire d'analyse médicale;;http://www.labo-alpigene.fr/laboratoire/nos-laboratoires.aspx;4.845618;45.728852;;;;;;;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;7YD86FV2KNP7
4091d87f-9ee3-44d0-bc8e-83663860e2f5;Al Qadir;97600;Mamoudzou;1987;Route Nationale 2;;;;Maison de santé ou centre de santé;;;45.19894748455536;-12.816482896248528;False;;True;True;True;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;;;;;;;
5b817bef-a560-4ab5-95cf-9ea5e1d32048;Alsace Biologie Hygiène A.B.H.;67450;Mundolsheim;8;Rue du Strengfeld;;67309;;Laboratoire d'analyse médicale;;;7.714897;48.638101;;;True;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;2FEMY95STWP8
b27c6ad9-d33b-464d-8768-52267da67ef1;ALTERIS Centre d'Hospitalisation de Chanat;63530;Chanat-la-Mouteyre;;Rue du Chancet;;63083;;Hôpital;;;3.017034;45.827777;;;True;True;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;;;;;;;
453ac3bd-ceaa-4266-bad4-ce6639ccb14f;Althea;97620;Chirongui;3;Route de Sada;;;;Centre médical;;;45.137698;-12.889715;False;;False;;False;;False;;;;;;;;;;;;;;;;False;True;True;False;False;;8.0;True;True;fixe;montant;False;;False;False;90.0;False;True;battante;manuelle;True;formés;False;;False;;False;False;;6.0;False;False;aucune;montant;;;;[];;;;;;;;;;False;;;True;True;"[""dpt""]";;;;
85e95e2c-1ecb-47dd-9e6b-a5fe46dc8c72;Altilabo Site de Monistrol;43120;Monistrol-sur-Loire;11;Avenue General Leclerc;;43137;;Laboratoire d'analyse médicale;;http://www.altilabo.fr/espace-patient/;4.1741;45.292029;;;True;True;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;5XG3GBQ93D18
0ba608d2-6a39-4245-b276-156c72991267;ALTILABO Site Michelet;43000;Le Puy-en-Velay;7;Place Michelet;;43157;;Laboratoire d'analyse médicale;;http://www.altilabo.fr/;3.886508;45.040654;True;;False;;True;True;False;;;;;;;;;;;;;;;;False;True;False;True;;;;;;;;;;False;;90.0;False;True;coulissante;automatique;False;;False;;;;True;;;;;;;;;;;[];;;;;;;;;;True;;;True;True;;;;;YMCBQAEPSVJ4
a7930429-3ae0-4e9a-88ad-6f737a142480;ALTILABO Site technique de Taulhac (accès réservé);43000;Le Puy-en-Velay;612;Avenue des Estelles;;43157;;Laboratoire d'analyse médicale;;http://www.altilabo.fr/;3.9017;45.01567;;;True;True;;;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;G3SSE3NQ4ER6
8e0404a5-e13f-4ea4-8af4-c3f5dcf0536d;Altisbio;81400;Carmaux;2;Avenue Bouloc Torcatis;;81060;;Laboratoire d'analyse médicale;;http://altisbio.com/;2.157792;44.052031;;;True;True;True;True;True;True;True;;;;;;;;;;;;;False;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;G6YSWKK1V4FP
77b309c1-7cf7-4c21-b425-3f3f4a1d83a6;Alvyn et les chimpeunks;22440;Ploufragan;33;Rue du Challonge;;22215;;Hôpital;;;-2.781445;48.47252;;;True;True;;;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;;;;;;;QHJHKCJEWK3V
37810da9-6ec2-40a5-a2e4-a369a59c93e1;Amandine Carciofo - Sophrologue;93160;Noisy-le-Grand;5;Avenue du Marechal Joffre;;93051;;Maison de santé ou centre de santé;;;2.557534;48.848126;;;False;;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;V6YXRKDESXDH
6bef2805-03b4-4550-8534-0088bbceef5e;Amandine Faure Sage-femme et Osteopathe;6200;Nice;43;Avenue Auguste Vérola;;6088;;Maison de santé ou centre de santé;;;7.190413;43.710451;;;True;True;;;True;True;True;;;;;;;;;;;;;False;;;;False;;;20.0;;;fixe;montant;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;
1ac4216d-02b5-4619-bb9e-cbf8d92017ad;Amélie BOURRICAUD | Chuchoteuse de Bébé - Psycho-énergéticienne;31820;Pibrac;2;Rue des Lucioles;;31417;;Centre médical;;;1.277733;43.616024;;;True;True;;;True;True;True;;;;;;;;;;;;;False;;;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;
29486a07-ba56-4c0d-b3bd-c4d9a9ad7fd0;Amélie Fortier-Naturopathe;45200;Amilly;6;Rue des Églantines;;45004;;Centre médical;;;2.769359;47.990941;;;True;False;True;True;True;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;;;;;;;
41264b14-7a85-455e-8d6c-ac8f699a2f4f;Amélie Martin;31190;Auterive;24;Impasse de Quilla;;31033;;Établissement de santé;;;1.45588;43.373479;;;True;True;;;True;True;True;;;;;;;;;;;;;False;;;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;
77bfdd65-167a-40d2-8331-15b2b8768f1c;Amélie MOISSET - Naturopathe;44000;Nantes;7;Rue des Cadeniers;;44109;;Centre médical;;;-1.564564;47.211622;;;False;;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;
e6343923-093b-4cf1-9c68-dc24b2ee2a04;Amelie puericultrice;92100;Boulogne-Billancourt;119;Avenue André Morizet;;92012;;Centre médical;;;2.230046;48.839806;;;False;;True;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;False;;;;;
80171f53-6fb6-4f00-a0a6-d9d579e12f8e;American Medical Center Paris - English speaking doctors - GP - Emergencies - Wound sutures - Skin surgeries;75016;Paris;16;Avenue du Colonel Bonnet;;75116;;Centre médical;;;2.278031;48.855772;;;False;;True;False;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;
91f55122-2561-4047-b6e9-05003ad9e060;American Memorial Hospital;51100;Reims;47;rue Cognacq Jay;;51454;;Hôpital;;https://www.chu-reims.fr/le-chu/projets/projet-immobilier/dernieres-realisations/un-nouvel-hopital-pour-les-enfants;4.016795;49.230793;;;True;True;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;;;;;;;TABWDJ7PY8B1
af7cda2f-c379-4d86-8131-e2981b8dc7f4;Âme Terre Happy;83500;La Seyne-sur-Mer;;rue du luxembourg;;83126;;Maison de santé ou centre de santé;;;5.851396;43.112225;;;True;True;;;True;True;True;;;;;;;;;;;;;False;;;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;
e5e42357-a8a9-4e8b-8435-ec6f60e5fac7;Amgen SAS;92310;Sèvres;63;Grande Rue;;92072;;Laboratoire d'analyse médicale;;;2.210194;48.824033;;;;;;;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;TQWY8NAEBCB4
d6b930d7-7b78-491e-93d2-2beb0484ecfa;Amicale Du Centre Hospitalier;41000;Blois;6;Rue du Puits Neuf;;41018;;Hôpital;;;1.33632;47.580902;;;True;True;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;;;;;;;
146cefe1-8d90-4b57-8da5-9a79524308db;A.M.I.E;55100;Verdun;5;Rue Laurent Pons;;55545;;Centre médical;;;5.390084087848664;49.15385029523693;;;True;True;True;;True;True;True;;;;;;;;True;légère;longue;;;;True;;;True;;;;;;;;;;;;100.0;False;True;;;True;formés;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;;;;;;;E1E352YFEKBK
051cb9dc-017e-46ac-ac61-99e1ca07b4cb;amphyp;31240;Saint-Jean;;Boulevard de Ratalens;;31488;;Centre médical;;;1.520375;43.648455;;;True;True;;;True;True;True;;;;;;;;;;;;;False;;;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;
b0540490-0f0c-4110-862f-31deea16692e;AMS PROPRETE;45800;Saint-Jean-de-Braye;42;Avenue André Marie Ampère;;45284;;Hôpital;;http://www.amsproprete.com/;1.951324;47.915377;;;;;True;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;;;;;;;B6RGSRC2AJR7
f09fe875-049a-46a7-9d8b-1e2b504c6ed6;Anabio;33300;Bordeaux;;Rue Blanqui;;33063;;Laboratoire d'analyse médicale;;;-0.549889;44.872561;;;;;;;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;True;;;;;;;;;;;[];;;;;;;;;;False;;;True;True;;;;;
a6950380-0d42-40db-9460-4e4db0f6472d;Anabio Laboratoire;33120;Arcachon;7;Boulevard Deganne;;33009;;Laboratoire d'analyse médicale;;;-1.147552;44.654046;;;True;True;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;8W3NZ7JY6W2F
c1354f24-f1f2-48ac-9b19-2e16bc224048;Anaëlle CARTRY - Ostéopathe;92200;Neuilly-sur-Seine;109bis;Avenue Charles de Gaulle;;92051;;Centre médical;;;2.270066;48.881364;;;False;;True;True;;;;;;;;;;;;;;;;;;;;False;;;1.0;;;;montant;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;False;;;;;
165d5e08-05ab-4ee4-8058-b569d3d5b2ce;Analabo;33320;Le Taillan-Médoc;91B;Avenue de Soulac;;33519;;Laboratoire d'analyse médicale;;;-0.669051;44.9072;;;;;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;
750f1a8d-095f-496a-b9dc-29785ee4b866;Analyse & Action - CHALLANS;85300;Challans;2;Rue Owen Chamberlain;;85047;;Laboratoire d'analyse médicale;;https://agence.analyse-et-action.com/30-analyse-action-challans?utm_source=gmb;-1.881088;46.836202;;;;;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;;;;;;;
4819d100-796b-451f-95dd-2858ef283c3f;Analyse controle et nutrition;51000;Châlons-en-Champagne;15;Avenue Henri Becquerel;;51108;;Laboratoire d'analyse médicale;;;4.347721;48.966556;;;True;True;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;PXZKKDEC4JCQ
379a2c95-03e2-4763-98d9-bd5d1da1b890;Analyses;59240;Dunkerque;3;Rue Paul Machy;;59183;;Laboratoire d'analyse médicale;;;2.404537;51.040985;;;;;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;ZZZT7XATBEAK
213081b6-1b57-4b99-bb69-1b1b7d48dce7;Analyse Sang;57460;Behren-lès-Forbach;;Centre Commercial 1;;57058;;Laboratoire d'analyse médicale;;;6.932708;49.175248;;;;;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;
ac8ac9b6-d175-4453-a082-1aec46f5a15a;Analyses et Surface;27100;Val-de-Reuil;2;Voie de l’Innovation;;27701;;Laboratoire d'analyse médicale;;https://www.analyses-surface.com/;1.188684;49.257392;;;;;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;;;;;;;FBNCS2CVBJMN
26bf35e2-7303-4834-b149-1b8f2507830f;Analyses Medicales;57950;Montigny-lès-Metz;;Rue Général Franiatte;;57480;;Laboratoire d'analyse médicale;;;6.154996;49.091306;;;True;True;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;
90415a9c-735b-4b2a-a1ca-1387f2131ab7;Analyses Medicales;57000;Metz;26;Rue du Neufbourg;;57463;;Laboratoire d'analyse médicale;;;6.177562;49.112783;;;True;True;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;ZE5T4BE6VT65
ae34a264-6007-4a1a-b376-b17cf136c5d8;Analyses Medicales;92220;Bagneux;7bis;Rue Salvador Allende;;92007;;Laboratoire d'analyse médicale;;;2.30136;48.79478;;;;;;;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;FCDCR2DG94CT
803d865d-89e0-4fdb-9a3b-dd13d46309e8;Analyses Medicales;75020;Paris;6;Rue de Buzenval;;75120;;Laboratoire d'analyse médicale;;;2.402167;48.85032;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;MJMWMB7P1KNA
8cffdb07-dd2d-4fb5-a638-b850a3aa8bf1;Analyses Medicales;80100;Abbeville;13;Boulevard Vauban;;80001;;Laboratoire d'analyse médicale;;;1.839756;50.107706;;;True;True;True;True;;;;;;;;;;;;;;;;;;;;True;;;;;;;;;;;;80.0;;True;;;;;;;;;;;;;;;;;;;;[];;;;;;;;;;;;;True;True;;;;;RF69NC5HN2AY
